Local time,Open,High,Low,Close,Volume
26.03.2025 21:02:00.000 GMT+0100,1.07511,1.07513,1.07510,1.07510,23.4
26.03.2025 21:03:00.000 GMT+0100,1.07511,1.07517,1.07511,1.07513,37.8
26.03.2025 21:04:00.000 GMT+0100,1.07514,1.07517,1.07514,1.07516,24.3
26.03.2025 21:05:00.000 GMT+0100,1.07516,1.07527,1.07516,1.07527,43.2
26.03.2025 21:06:00.000 GMT+0100,1.07526,1.07530,1.07526,1.07528,18
26.03.2025 21:07:00.000 GMT+0100,1.07529,1.07532,1.07527,1.07527,11.7
26.03.2025 21:08:00.000 GMT+0100,1.07530,1.07530,1.07529,1.07529,3.6
26.03.2025 21:09:00.000 GMT+0100,1.07529,1.07530,1.07525,1.07526,49.5
26.03.2025 21:10:00.000 GMT+0100,1.07529,1.07535,1.07527,1.07534,54
26.03.2025 21:11:00.000 GMT+0100,1.07536,1.07549,1.07536,1.07549,81.11
26.03.2025 21:12:00.000 GMT+0100,1.07549,1.07551,1.07548,1.07548,18.45
26.03.2025 21:13:00.000 GMT+0100,1.07548,1.07548,1.07540,1.07542,37.8
26.03.2025 21:14:00.000 GMT+0100,1.07542,1.07542,1.07537,1.07538,14.85
26.03.2025 21:15:00.000 GMT+0100,1.07537,1.07543,1.07535,1.07538,58.5
26.03.2025 21:16:00.000 GMT+0100,1.07539,1.07539,1.07537,1.07537,6.3
26.03.2025 21:17:00.000 GMT+0100,1.07539,1.07544,1.07533,1.07537,57.6
26.03.2025 21:18:00.000 GMT+0100,1.07536,1.07536,1.07525,1.07526,71.76
26.03.2025 21:19:00.000 GMT+0100,1.07526,1.07531,1.07526,1.07531,36.9
26.03.2025 21:20:00.000 GMT+0100,1.07529,1.07530,1.07523,1.07525,30.6
26.03.2025 21:21:00.000 GMT+0100,1.07527,1.07543,1.07526,1.07542,62.19
26.03.2025 21:22:00.000 GMT+0100,1.07545,1.07556,1.07544,1.07549,123.36
26.03.2025 21:23:00.000 GMT+0100,1.07549,1.07550,1.07541,1.07542,40.95
26.03.2025 21:24:00.000 GMT+0100,1.07543,1.07543,1.07540,1.07541,27
26.03.2025 21:25:00.000 GMT+0100,1.07541,1.07544,1.07539,1.07544,48.6
26.03.2025 21:26:00.000 GMT+0100,1.07543,1.07546,1.07541,1.07546,18
26.03.2025 21:27:00.000 GMT+0100,1.07544,1.07546,1.07533,1.07533,25.32
26.03.2025 21:28:00.000 GMT+0100,1.07532,1.07539,1.07532,1.07535,66.06
26.03.2025 21:29:00.000 GMT+0100,1.07535,1.07535,1.07532,1.07532,49.95
26.03.2025 21:30:00.000 GMT+0100,1.07532,1.07533,1.07529,1.07531,40.59
26.03.2025 21:31:00.000 GMT+0100,1.07530,1.07532,1.07528,1.07529,25.08
26.03.2025 21:32:00.000 GMT+0100,1.07528,1.07537,1.07528,1.07537,15.84
26.03.2025 21:33:00.000 GMT+0100,1.07537,1.07537,1.07536,1.07536,12.15
26.03.2025 21:34:00.000 GMT+0100,1.07536,1.07536,1.07536,1.07536,2.7
26.03.2025 21:35:00.000 GMT+0100,1.07537,1.07537,1.07536,1.07536,24.75
26.03.2025 21:36:00.000 GMT+0100,1.07538,1.07545,1.07537,1.07544,20.34
26.03.2025 21:37:00.000 GMT+0100,1.07543,1.07546,1.07543,1.07544,130.41
26.03.2025 21:38:00.000 GMT+0100,1.07545,1.07547,1.07543,1.07544,76.41
26.03.2025 21:39:00.000 GMT+0100,1.07544,1.07551,1.07544,1.07544,57.33
26.03.2025 21:40:00.000 GMT+0100,1.07546,1.07555,1.07546,1.07551,45.48
26.03.2025 21:41:00.000 GMT+0100,1.07552,1.07565,1.07551,1.07564,45.03
26.03.2025 21:42:00.000 GMT+0100,1.07563,1.07563,1.07560,1.07561,14.13
26.03.2025 21:43:00.000 GMT+0100,1.07561,1.07562,1.07538,1.07550,155.4
26.03.2025 21:44:00.000 GMT+0100,1.07550,1.07552,1.07538,1.07539,43.5
26.03.2025 21:45:00.000 GMT+0100,1.07536,1.07547,1.07534,1.07544,65.73
26.03.2025 21:46:00.000 GMT+0100,1.07546,1.07546,1.07533,1.07540,72.99
26.03.2025 21:47:00.000 GMT+0100,1.07540,1.07546,1.07523,1.07523,33.15
26.03.2025 21:48:00.000 GMT+0100,1.07524,1.07524,1.07517,1.07520,33.19
26.03.2025 21:49:00.000 GMT+0100,1.07520,1.07521,1.07512,1.07512,35.91
26.03.2025 21:50:00.000 GMT+0100,1.07514,1.07517,1.07510,1.07513,57.29
26.03.2025 21:51:00.000 GMT+0100,1.07512,1.07514,1.07510,1.07513,18.39
26.03.2025 21:52:00.000 GMT+0100,1.07511,1.07516,1.07510,1.07512,9.33
26.03.2025 21:53:00.000 GMT+0100,1.07516,1.07517,1.07503,1.07504,27.81
26.03.2025 21:54:00.000 GMT+0100,1.07505,1.07517,1.07504,1.07515,19.83
26.03.2025 21:55:00.000 GMT+0100,1.07516,1.07526,1.07516,1.07519,85.8
26.03.2025 21:56:00.000 GMT+0100,1.07522,1.07524,1.07513,1.07518,60.21
26.03.2025 21:57:00.000 GMT+0100,1.07518,1.07522,1.07513,1.07515,106.2
26.03.2025 21:58:00.000 GMT+0100,1.07515,1.07521,1.07508,1.07519,260.55
26.03.2025 21:59:00.000 GMT+0100,1.07519,1.07535,1.07519,1.07528,148.5
26.03.2025 22:00:00.000 GMT+0100,1.07524,1.07524,1.07521,1.07523,10.89
26.03.2025 22:01:00.000 GMT+0100,1.07522,1.07523,1.07522,1.07523,17.1
26.03.2025 22:02:00.000 GMT+0100,1.07522,1.07525,1.07522,1.07522,25.29
26.03.2025 22:03:00.000 GMT+0100,1.07549,1.07549,1.07548,1.07548,1.8
26.03.2025 22:04:00.000 GMT+0100,1.07548,1.07548,1.07536,1.07538,23.94
26.03.2025 22:05:00.000 GMT+0100,1.07556,1.07556,1.07542,1.07556,11.82
26.03.2025 22:06:00.000 GMT+0100,1.07554,1.07556,1.07538,1.07539,27.33
26.03.2025 22:07:00.000 GMT+0100,1.07542,1.07542,1.07542,1.07542,4.5
26.03.2025 22:08:00.000 GMT+0100,1.07541,1.07541,1.07539,1.07539,7.32
26.03.2025 22:09:00.000 GMT+0100,1.07539,1.07540,1.07539,1.07540,8.1
26.03.2025 22:10:00.000 GMT+0100,1.07540,1.07540,1.07540,1.07540,3.6
26.03.2025 22:11:00.000 GMT+0100,1.07537,1.07539,1.07537,1.07537,27
26.03.2025 22:12:00.000 GMT+0100,1.07530,1.07539,1.07530,1.07539,9.12
26.03.2025 22:13:00.000 GMT+0100,1.07534,1.07534,1.07519,1.07519,12.6
26.03.2025 22:14:00.000 GMT+0100,1.07521,1.07538,1.07520,1.07538,14.58
26.03.2025 22:15:00.000 GMT+0100,1.07533,1.07533,1.07522,1.07522,7.2
26.03.2025 22:16:00.000 GMT+0100,1.07524,1.07538,1.07522,1.07538,25.29
26.03.2025 22:17:00.000 GMT+0100,1.07538,1.07547,1.07514,1.07527,29.82
26.03.2025 22:18:00.000 GMT+0100,1.07526,1.07526,1.07446,1.07447,213.75
26.03.2025 22:19:00.000 GMT+0100,1.07446,1.07462,1.07442,1.07447,148.5
26.03.2025 22:20:00.000 GMT+0100,1.07447,1.07452,1.07434,1.07435,185.4
26.03.2025 22:21:00.000 GMT+0100,1.07436,1.07446,1.07409,1.07425,161.11
26.03.2025 22:22:00.000 GMT+0100,1.07427,1.07451,1.07423,1.07432,116.55
26.03.2025 22:23:00.000 GMT+0100,1.07431,1.07435,1.07417,1.07421,65.7
26.03.2025 22:24:00.000 GMT+0100,1.07421,1.07422,1.07403,1.07405,32.85
26.03.2025 22:25:00.000 GMT+0100,1.07406,1.07406,1.07387,1.07397,71.1
26.03.2025 22:26:00.000 GMT+0100,1.07393,1.07401,1.07392,1.07398,61.2
26.03.2025 22:27:00.000 GMT+0100,1.07401,1.07404,1.07387,1.07387,70.19
26.03.2025 22:28:00.000 GMT+0100,1.07387,1.07387,1.07372,1.07374,40.95
26.03.2025 22:29:00.000 GMT+0100,1.07375,1.07375,1.07354,1.07372,133.2
26.03.2025 22:30:00.000 GMT+0100,1.07371,1.07405,1.07371,1.07404,62.55
26.03.2025 22:31:00.000 GMT+0100,1.07401,1.07401,1.07392,1.07392,42.3
26.03.2025 22:32:00.000 GMT+0100,1.07392,1.07394,1.07362,1.07364,50.4
26.03.2025 22:33:00.000 GMT+0100,1.07364,1.07368,1.07348,1.07349,65.25
26.03.2025 22:34:00.000 GMT+0100,1.07350,1.07365,1.07344,1.07345,94.05
26.03.2025 22:35:00.000 GMT+0100,1.07346,1.07353,1.07346,1.07351,27
26.03.2025 22:36:00.000 GMT+0100,1.07353,1.07423,1.07353,1.07419,36.63
26.03.2025 22:37:00.000 GMT+0100,1.07416,1.07416,1.07376,1.07378,145.98
26.03.2025 22:38:00.000 GMT+0100,1.07379,1.07400,1.07374,1.07378,36.9
26.03.2025 22:39:00.000 GMT+0100,1.07378,1.07405,1.07368,1.07383,48.87
26.03.2025 22:40:00.000 GMT+0100,1.07383,1.07391,1.07369,1.07383,40.68
26.03.2025 22:41:00.000 GMT+0100,1.07379,1.07394,1.07362,1.07394,57.6
26.03.2025 22:42:00.000 GMT+0100,1.07396,1.07427,1.07393,1.07413,15.06
26.03.2025 22:43:00.000 GMT+0100,1.07412,1.07412,1.07403,1.07408,21.78
26.03.2025 22:44:00.000 GMT+0100,1.07406,1.07408,1.07402,1.07405,41.82
26.03.2025 22:45:00.000 GMT+0100,1.07402,1.07420,1.07402,1.07418,32.49
26.03.2025 22:46:00.000 GMT+0100,1.07436,1.07438,1.07405,1.07412,62.16
26.03.2025 22:47:00.000 GMT+0100,1.07413,1.07426,1.07413,1.07418,16.65
26.03.2025 22:48:00.000 GMT+0100,1.07417,1.07417,1.07416,1.07416,14.4
26.03.2025 22:49:00.000 GMT+0100,1.07416,1.07419,1.07400,1.07400,48.78
26.03.2025 22:50:00.000 GMT+0100,1.07401,1.07410,1.07401,1.07406,22.5
26.03.2025 22:51:00.000 GMT+0100,1.07408,1.07408,1.07398,1.07406,13.5
26.03.2025 22:52:00.000 GMT+0100,1.07400,1.07405,1.07392,1.07392,35.1
26.03.2025 22:53:00.000 GMT+0100,1.07392,1.07393,1.07386,1.07389,35.01
26.03.2025 22:54:00.000 GMT+0100,1.07389,1.07392,1.07386,1.07386,18.99
26.03.2025 22:55:00.000 GMT+0100,1.07386,1.07405,1.07375,1.07404,23.76
26.03.2025 22:56:00.000 GMT+0100,1.07404,1.07404,1.07375,1.07380,33.3
26.03.2025 22:57:00.000 GMT+0100,1.07378,1.07388,1.07372,1.07385,18.45
26.03.2025 22:58:00.000 GMT+0100,1.07385,1.07385,1.07355,1.07359,22.3
26.03.2025 22:59:00.000 GMT+0100,1.07357,1.07362,1.07357,1.07362,53.1
26.03.2025 23:00:00.000 GMT+0100,1.07363,1.07406,1.07363,1.07381,174.15
26.03.2025 23:01:00.000 GMT+0100,1.07381,1.07430,1.07380,1.07425,198
26.03.2025 23:02:00.000 GMT+0100,1.07427,1.07431,1.07412,1.07420,89.1
26.03.2025 23:03:00.000 GMT+0100,1.07418,1.07421,1.07408,1.07412,64.35
26.03.2025 23:04:00.000 GMT+0100,1.07414,1.07415,1.07377,1.07398,123
26.03.2025 23:05:00.000 GMT+0100,1.07399,1.07435,1.07389,1.07414,255.6
26.03.2025 23:06:00.000 GMT+0100,1.07415,1.07435,1.07404,1.07435,81.9
26.03.2025 23:07:00.000 GMT+0100,1.07432,1.07444,1.07430,1.07434,60.52
26.03.2025 23:08:00.000 GMT+0100,1.07434,1.07444,1.07406,1.07406,105.3
26.03.2025 23:09:00.000 GMT+0100,1.07407,1.07410,1.07400,1.07405,76.05
26.03.2025 23:10:00.000 GMT+0100,1.07406,1.07410,1.07398,1.07400,59.4
26.03.2025 23:11:00.000 GMT+0100,1.07402,1.07404,1.07397,1.07399,36
26.03.2025 23:12:00.000 GMT+0100,1.07398,1.07400,1.07376,1.07376,31.47
26.03.2025 23:13:00.000 GMT+0100,1.07375,1.07380,1.07373,1.07380,30.82
26.03.2025 23:14:00.000 GMT+0100,1.07381,1.07389,1.07365,1.07365,115.2
26.03.2025 23:15:00.000 GMT+0100,1.07367,1.07367,1.07348,1.07357,211.27
26.03.2025 23:16:00.000 GMT+0100,1.07355,1.07358,1.07347,1.07350,169.87
26.03.2025 23:17:00.000 GMT+0100,1.07352,1.07363,1.07349,1.07359,300.24
26.03.2025 23:18:00.000 GMT+0100,1.07361,1.07383,1.07360,1.07381,122.48
26.03.2025 23:19:00.000 GMT+0100,1.07383,1.07393,1.07370,1.07376,291.46
26.03.2025 23:20:00.000 GMT+0100,1.07375,1.07375,1.07348,1.07351,144.37
26.03.2025 23:21:00.000 GMT+0100,1.07354,1.07356,1.07347,1.07348,158.91
26.03.2025 23:22:00.000 GMT+0100,1.07347,1.07353,1.07336,1.07343,105.3
26.03.2025 23:23:00.000 GMT+0100,1.07342,1.07363,1.07341,1.07356,99.45
26.03.2025 23:24:00.000 GMT+0100,1.07355,1.07383,1.07354,1.07365,120.6
26.03.2025 23:25:00.000 GMT+0100,1.07365,1.07367,1.07362,1.07363,75.6
26.03.2025 23:26:00.000 GMT+0100,1.07363,1.07363,1.07353,1.07354,44.37
26.03.2025 23:27:00.000 GMT+0100,1.07355,1.07356,1.07344,1.07344,60.75
26.03.2025 23:28:00.000 GMT+0100,1.07344,1.07349,1.07328,1.07342,106.08
26.03.2025 23:29:00.000 GMT+0100,1.07343,1.07349,1.07336,1.07347,114.75
26.03.2025 23:30:00.000 GMT+0100,1.07347,1.07354,1.07336,1.07348,148.63
26.03.2025 23:31:00.000 GMT+0100,1.07346,1.07349,1.07334,1.07338,123.96
26.03.2025 23:32:00.000 GMT+0100,1.07337,1.07344,1.07335,1.07339,45.39
26.03.2025 23:33:00.000 GMT+0100,1.07340,1.07350,1.07339,1.07350,55.35
26.03.2025 23:34:00.000 GMT+0100,1.07350,1.07350,1.07340,1.07341,55.07
26.03.2025 23:35:00.000 GMT+0100,1.07344,1.07347,1.07338,1.07340,27.48
26.03.2025 23:36:00.000 GMT+0100,1.07342,1.07343,1.07337,1.07339,55.74
26.03.2025 23:37:00.000 GMT+0100,1.07338,1.07338,1.07332,1.07334,30.33
26.03.2025 23:38:00.000 GMT+0100,1.07334,1.07338,1.07331,1.07338,45
26.03.2025 23:39:00.000 GMT+0100,1.07336,1.07350,1.07336,1.07349,18.78
26.03.2025 23:40:00.000 GMT+0100,1.07349,1.07350,1.07344,1.07344,6.27
26.03.2025 23:41:00.000 GMT+0100,1.07342,1.07346,1.07338,1.07339,27.9
26.03.2025 23:42:00.000 GMT+0100,1.07341,1.07356,1.07341,1.07356,55.12
26.03.2025 23:43:00.000 GMT+0100,1.07355,1.07368,1.07353,1.07365,30.06
26.03.2025 23:44:00.000 GMT+0100,1.07365,1.07367,1.07360,1.07363,26.01
26.03.2025 23:45:00.000 GMT+0100,1.07364,1.07377,1.07361,1.07377,39.24
26.03.2025 23:46:00.000 GMT+0100,1.07376,1.07377,1.07374,1.07377,31.14
26.03.2025 23:47:00.000 GMT+0100,1.07377,1.07387,1.07377,1.07387,23.79
26.03.2025 23:48:00.000 GMT+0100,1.07387,1.07387,1.07382,1.07383,25.2
26.03.2025 23:49:00.000 GMT+0100,1.07383,1.07396,1.07379,1.07392,61.2
26.03.2025 23:50:00.000 GMT+0100,1.07392,1.07392,1.07385,1.07385,32.76
26.03.2025 23:51:00.000 GMT+0100,1.07385,1.07385,1.07381,1.07385,18.54
26.03.2025 23:52:00.000 GMT+0100,1.07383,1.07392,1.07383,1.07387,54
26.03.2025 23:53:00.000 GMT+0100,1.07388,1.07392,1.07387,1.07387,11.79
26.03.2025 23:54:00.000 GMT+0100,1.07388,1.07392,1.07387,1.07392,29.79
26.03.2025 23:55:00.000 GMT+0100,1.07392,1.07392,1.07379,1.07380,71.43
26.03.2025 23:56:00.000 GMT+0100,1.07380,1.07380,1.07375,1.07376,66.63
26.03.2025 23:57:00.000 GMT+0100,1.07375,1.07375,1.07369,1.07371,18.99
26.03.2025 23:58:00.000 GMT+0100,1.07371,1.07377,1.07369,1.07374,85.95
26.03.2025 23:59:00.000 GMT+0100,1.07377,1.07380,1.07365,1.07370,74.22
27.03.2025 00:00:00.000 GMT+0100,1.07368,1.07392,1.07367,1.07378,86.31
27.03.2025 00:01:00.000 GMT+0100,1.07379,1.07383,1.07358,1.07359,44.67
27.03.2025 00:02:00.000 GMT+0100,1.07358,1.07374,1.07358,1.07373,36.33
27.03.2025 00:03:00.000 GMT+0100,1.07373,1.07387,1.07373,1.07383,13.56
27.03.2025 00:04:00.000 GMT+0100,1.07381,1.07381,1.07361,1.07361,66.6
27.03.2025 00:05:00.000 GMT+0100,1.07362,1.07367,1.07360,1.07367,13.05
27.03.2025 00:06:00.000 GMT+0100,1.07367,1.07369,1.07359,1.07359,23.07
27.03.2025 00:07:00.000 GMT+0100,1.07358,1.07362,1.07356,1.07356,35.01
27.03.2025 00:08:00.000 GMT+0100,1.07360,1.07362,1.07354,1.07360,30.15
27.03.2025 00:09:00.000 GMT+0100,1.07357,1.07362,1.07356,1.07357,20.61
27.03.2025 00:10:00.000 GMT+0100,1.07356,1.07364,1.07356,1.07364,20.7
27.03.2025 00:11:00.000 GMT+0100,1.07366,1.07369,1.07363,1.07366,49.77
27.03.2025 00:12:00.000 GMT+0100,1.07367,1.07379,1.07367,1.07378,29.7
27.03.2025 00:13:00.000 GMT+0100,1.07377,1.07380,1.07377,1.07380,17.37
27.03.2025 00:14:00.000 GMT+0100,1.07380,1.07394,1.07380,1.07393,5.82
27.03.2025 00:15:00.000 GMT+0100,1.07395,1.07395,1.07384,1.07388,9.21
27.03.2025 00:16:00.000 GMT+0100,1.07387,1.07389,1.07381,1.07388,43.44
27.03.2025 00:17:00.000 GMT+0100,1.07388,1.07391,1.07387,1.07387,25.29
27.03.2025 00:18:00.000 GMT+0100,1.07390,1.07390,1.07382,1.07382,53.76
27.03.2025 00:19:00.000 GMT+0100,1.07381,1.07384,1.07378,1.07381,18.31
27.03.2025 00:20:00.000 GMT+0100,1.07380,1.07385,1.07359,1.07385,103.3
27.03.2025 00:21:00.000 GMT+0100,1.07387,1.07417,1.07386,1.07416,87.36
27.03.2025 00:22:00.000 GMT+0100,1.07418,1.07423,1.07414,1.07416,55.29
27.03.2025 00:23:00.000 GMT+0100,1.07416,1.07416,1.07407,1.07413,77.49
27.03.2025 00:24:00.000 GMT+0100,1.07414,1.07415,1.07408,1.07414,25.32
27.03.2025 00:25:00.000 GMT+0100,1.07415,1.07421,1.07411,1.07418,34.98
27.03.2025 00:26:00.000 GMT+0100,1.07418,1.07422,1.07417,1.07420,23.58
27.03.2025 00:27:00.000 GMT+0100,1.07420,1.07425,1.07416,1.07418,64.05
27.03.2025 00:28:00.000 GMT+0100,1.07417,1.07420,1.07415,1.07416,38.34
27.03.2025 00:29:00.000 GMT+0100,1.07417,1.07417,1.07407,1.07410,26.55
27.03.2025 00:30:00.000 GMT+0100,1.07408,1.07418,1.07407,1.07416,12.36
27.03.2025 00:31:00.000 GMT+0100,1.07416,1.07425,1.07413,1.07419,80.53
27.03.2025 00:32:00.000 GMT+0100,1.07420,1.07420,1.07414,1.07414,43.2
27.03.2025 00:33:00.000 GMT+0100,1.07413,1.07414,1.07404,1.07405,20.7
27.03.2025 00:34:00.000 GMT+0100,1.07408,1.07408,1.07406,1.07407,9.9
27.03.2025 00:35:00.000 GMT+0100,1.07409,1.07415,1.07409,1.07413,59.85
27.03.2025 00:36:00.000 GMT+0100,1.07413,1.07414,1.07410,1.07411,17.1
27.03.2025 00:37:00.000 GMT+0100,1.07411,1.07427,1.07411,1.07427,51.52
27.03.2025 00:38:00.000 GMT+0100,1.07425,1.07426,1.07419,1.07421,46.57
27.03.2025 00:39:00.000 GMT+0100,1.07421,1.07426,1.07419,1.07425,38.13
27.03.2025 00:40:00.000 GMT+0100,1.07424,1.07426,1.07419,1.07422,17.07
27.03.2025 00:41:00.000 GMT+0100,1.07422,1.07428,1.07422,1.07424,9.12
27.03.2025 00:42:00.000 GMT+0100,1.07422,1.07432,1.07422,1.07432,16.56
27.03.2025 00:43:00.000 GMT+0100,1.07435,1.07435,1.07428,1.07435,23.76
27.03.2025 00:44:00.000 GMT+0100,1.07433,1.07437,1.07433,1.07436,17.73
27.03.2025 00:45:00.000 GMT+0100,1.07436,1.07439,1.07433,1.07435,21.5
27.03.2025 00:46:00.000 GMT+0100,1.07433,1.07435,1.07431,1.07432,25.32
27.03.2025 00:47:00.000 GMT+0100,1.07433,1.07435,1.07428,1.07433,14.91
27.03.2025 00:48:00.000 GMT+0100,1.07434,1.07434,1.07430,1.07431,26.55
27.03.2025 00:49:00.000 GMT+0100,1.07433,1.07435,1.07432,1.07432,9
27.03.2025 00:50:00.000 GMT+0100,1.07433,1.07443,1.07433,1.07440,22.5
27.03.2025 00:51:00.000 GMT+0100,1.07439,1.07439,1.07434,1.07437,16.2
27.03.2025 00:52:00.000 GMT+0100,1.07437,1.07442,1.07437,1.07442,10.8
27.03.2025 00:53:00.000 GMT+0100,1.07442,1.07442,1.07437,1.07437,23.85
27.03.2025 00:54:00.000 GMT+0100,1.07438,1.07439,1.07438,1.07439,13.5
27.03.2025 00:55:00.000 GMT+0100,1.07436,1.07436,1.07413,1.07413,59.94
27.03.2025 00:56:00.000 GMT+0100,1.07415,1.07415,1.07402,1.07408,42.02
27.03.2025 00:57:00.000 GMT+0100,1.07406,1.07413,1.07403,1.07413,25.2
27.03.2025 00:58:00.000 GMT+0100,1.07415,1.07418,1.07412,1.07413,26.1
27.03.2025 00:59:00.000 GMT+0100,1.07413,1.07413,1.07406,1.07409,22.5
27.03.2025 01:00:00.000 GMT+0100,1.07411,1.07436,1.07407,1.07430,205.38
27.03.2025 01:01:00.000 GMT+0100,1.07429,1.07433,1.07422,1.07425,59.94
27.03.2025 01:02:00.000 GMT+0100,1.07425,1.07429,1.07423,1.07425,45.45
27.03.2025 01:03:00.000 GMT+0100,1.07424,1.07439,1.07424,1.07438,27.48
27.03.2025 01:04:00.000 GMT+0100,1.07438,1.07443,1.07438,1.07441,57.42
27.03.2025 01:05:00.000 GMT+0100,1.07441,1.07464,1.07441,1.07464,97.14
27.03.2025 01:06:00.000 GMT+0100,1.07464,1.07488,1.07456,1.07488,59.07
27.03.2025 01:07:00.000 GMT+0100,1.07489,1.07493,1.07488,1.07492,50.43
27.03.2025 01:08:00.000 GMT+0100,1.07492,1.07495,1.07484,1.07484,111.66
27.03.2025 01:09:00.000 GMT+0100,1.07485,1.07496,1.07484,1.07489,85.5
27.03.2025 01:10:00.000 GMT+0100,1.07490,1.07490,1.07476,1.07480,52.91
27.03.2025 01:11:00.000 GMT+0100,1.07480,1.07481,1.07460,1.07464,59.85
27.03.2025 01:12:00.000 GMT+0100,1.07466,1.07475,1.07463,1.07473,50.22
27.03.2025 01:13:00.000 GMT+0100,1.07473,1.07474,1.07469,1.07471,28.11
27.03.2025 01:14:00.000 GMT+0100,1.07471,1.07478,1.07467,1.07474,63.75
27.03.2025 01:15:00.000 GMT+0100,1.07473,1.07473,1.07456,1.07456,135.72
27.03.2025 01:16:00.000 GMT+0100,1.07456,1.07457,1.07440,1.07440,67.32
27.03.2025 01:17:00.000 GMT+0100,1.07440,1.07443,1.07431,1.07438,65.25
27.03.2025 01:18:00.000 GMT+0100,1.07437,1.07443,1.07437,1.07439,87.27
27.03.2025 01:19:00.000 GMT+0100,1.07440,1.07443,1.07435,1.07443,73.08
27.03.2025 01:20:00.000 GMT+0100,1.07444,1.07463,1.07444,1.07463,43.2
27.03.2025 01:21:00.000 GMT+0100,1.07464,1.07469,1.07459,1.07459,42.84
27.03.2025 01:22:00.000 GMT+0100,1.07458,1.07458,1.07449,1.07449,33.56
27.03.2025 01:23:00.000 GMT+0100,1.07451,1.07454,1.07448,1.07450,34.91
27.03.2025 01:24:00.000 GMT+0100,1.07449,1.07457,1.07445,1.07445,37.06
27.03.2025 01:25:00.000 GMT+0100,1.07445,1.07448,1.07432,1.07433,160.95
27.03.2025 01:26:00.000 GMT+0100,1.07433,1.07444,1.07433,1.07444,23.79
27.03.2025 01:27:00.000 GMT+0100,1.07448,1.07454,1.07441,1.07441,42.75
27.03.2025 01:28:00.000 GMT+0100,1.07440,1.07443,1.07435,1.07443,39.51
27.03.2025 01:29:00.000 GMT+0100,1.07442,1.07448,1.07441,1.07448,25.2
27.03.2025 01:30:00.000 GMT+0100,1.07448,1.07468,1.07443,1.07466,56.43
27.03.2025 01:31:00.000 GMT+0100,1.07466,1.07494,1.07465,1.07492,74.01
27.03.2025 01:32:00.000 GMT+0100,1.07491,1.07491,1.07481,1.07481,40.5
27.03.2025 01:33:00.000 GMT+0100,1.07483,1.07492,1.07480,1.07483,26.64
27.03.2025 01:34:00.000 GMT+0100,1.07484,1.07488,1.07476,1.07477,62.19
27.03.2025 01:35:00.000 GMT+0100,1.07477,1.07483,1.07477,1.07483,27.22
27.03.2025 01:36:00.000 GMT+0100,1.07483,1.07486,1.07476,1.07477,32.13
27.03.2025 01:37:00.000 GMT+0100,1.07480,1.07491,1.07477,1.07491,75.51
27.03.2025 01:38:00.000 GMT+0100,1.07492,1.07502,1.07491,1.07502,50.22
27.03.2025 01:39:00.000 GMT+0100,1.07503,1.07504,1.07499,1.07499,41.85
27.03.2025 01:40:00.000 GMT+0100,1.07501,1.07524,1.07501,1.07520,86.11
27.03.2025 01:41:00.000 GMT+0100,1.07521,1.07529,1.07505,1.07507,121.99
27.03.2025 01:42:00.000 GMT+0100,1.07509,1.07514,1.07505,1.07505,76.59
27.03.2025 01:43:00.000 GMT+0100,1.07508,1.07510,1.07508,1.07510,8.1
27.03.2025 01:44:00.000 GMT+0100,1.07510,1.07510,1.07496,1.07499,91.73
27.03.2025 01:45:00.000 GMT+0100,1.07498,1.07504,1.07494,1.07502,45.9
27.03.2025 01:46:00.000 GMT+0100,1.07504,1.07524,1.07502,1.07524,58.59
27.03.2025 01:47:00.000 GMT+0100,1.07525,1.07537,1.07525,1.07527,57.96
27.03.2025 01:48:00.000 GMT+0100,1.07529,1.07533,1.07522,1.07522,50.07
27.03.2025 01:49:00.000 GMT+0100,1.07522,1.07526,1.07516,1.07522,48.24
27.03.2025 01:50:00.000 GMT+0100,1.07521,1.07521,1.07504,1.07514,83.97
27.03.2025 01:51:00.000 GMT+0100,1.07512,1.07532,1.07512,1.07532,65.64
27.03.2025 01:52:00.000 GMT+0100,1.07533,1.07541,1.07530,1.07539,65.67
27.03.2025 01:53:00.000 GMT+0100,1.07538,1.07543,1.07531,1.07540,89.04
27.03.2025 01:54:00.000 GMT+0100,1.07539,1.07557,1.07538,1.07546,191.64
27.03.2025 01:55:00.000 GMT+0100,1.07547,1.07553,1.07540,1.07551,117.72
27.03.2025 01:56:00.000 GMT+0100,1.07550,1.07561,1.07550,1.07559,65.79
27.03.2025 01:57:00.000 GMT+0100,1.07558,1.07566,1.07556,1.07566,61.23
27.03.2025 01:58:00.000 GMT+0100,1.07565,1.07574,1.07547,1.07558,109.44
27.03.2025 01:59:00.000 GMT+0100,1.07556,1.07556,1.07548,1.07554,84.15
27.03.2025 02:00:00.000 GMT+0100,1.07555,1.07560,1.07551,1.07551,59.13
27.03.2025 02:01:00.000 GMT+0100,1.07550,1.07568,1.07550,1.07567,48.6
27.03.2025 02:02:00.000 GMT+0100,1.07570,1.07583,1.07569,1.07579,104.82
27.03.2025 02:03:00.000 GMT+0100,1.07580,1.07580,1.07576,1.07579,35.37
27.03.2025 02:04:00.000 GMT+0100,1.07580,1.07594,1.07579,1.07592,129.09
27.03.2025 02:05:00.000 GMT+0100,1.07592,1.07593,1.07579,1.07584,58.05
